"Timestamp","NPS","NSAT","Version","Comments"
"1/9/2026, 3:32:28.562 PM","10","3.0","1.38.0","<REDACTED: user-file-path>"
"1/9/2026, 2:23:01.597 PM","7","2.0","1.38.0","Please improve on the following errors: - Often something wrong with larger save as excel files - it cannot handle SQL script that are realy large, as in couple of 1000 lines. That e.g. add data to a temp database - pretty printing is not capable to handle files that have more then 1 sql statement  Thanks!"
"1/9/2026, 1:23:25.873 PM","8","2.0","1.38.0",""
"1/9/2026, 12:47:39.549 PM","8","2.0","1.38.0","Fix the weird Co-Pilot integration,   how Fabric Notebooks do it is better with the side by changes displayed.    "
"1/9/2026, 11:53:26.774 AM","8","2.0","1.38.0",""
"1/9/2026, 11:08:41.978 AM","9","2.0","1.38.0","Sometimes seems to stop working. Can this be fixed?"
"1/9/2026, 10:27:24.854 AM","8","2.0","1.38.0","Improve data editing "
"1/9/2026, 9:27:35.506 AM","5","1.0","1.38.0","The modify table UI is very slow to load. Slower than in Azure Data Studio. The edit data preview shows promise but currently doesn't match what Azure Data Studio can do."
"1/9/2026, 7:25:48.149 AM","9","3.0","1.38.0",""
"1/9/2026, 5:21:40.997 AM","6","2.0","1.38.0",""
"1/9/2026, 2:27:12.377 AM","8","2.0","1.38.0",""
"1/8/2026, 7:37:21.044 PM","9","2.0","1.38.0","Some features from SSMS seems to still be missing, but most work is very conveniently performed from VS Code"
"1/8/2026, 6:40:46.452 PM","0","0.0","1.38.0","bad"
"1/8/2026, 3:04:05.188 PM","8","2.0","1.38.0","More control on how formatting is done."
"1/8/2026, 2:08:57.195 PM","10","3.0","1.38.0",""
"1/8/2026, 1:44:13.112 PM","10","3.0","1.38.0",""
"1/8/2026, 1:36:39.233 PM","8","2.0","1.38.0","I still need to switch over to use SSMS sometimes. the VS code extension doesn't do well for long running scripts. I do this sometimes for data cleaning or data migrations.  Also query optimization metrics are still a lot better in SSMS"
"1/8/2026, 1:13:59.174 PM","10","3.0","1.38.0","All the recent improvements have been great, its now better than it was in Azure Data Studio.  The only thing that I find would be usefult is a data importer, that can handle spreadsheets."
"1/8/2026, 12:53:59.606 PM","10","3.0","1.38.0","The improvements over the last 8-12 months have been amazing. I have been raving about the plugin to others."
"1/8/2026, 12:01:25.192 PM","4","1.0","1.38.0","Fix the schema compare tool to work like it did in Azure Data Studio"
"1/8/2026, 11:45:11.096 AM","6","2.0","1.38.0",""
"1/8/2026, 7:37:26.703 AM","6","1.0","1.38.0","Bring it more in line with the way Azure Data Studio worked. The shortcuts and handling is very clunky."
"1/8/2026, 7:25:09.335 AM","9","2.0","1.38.0",""
"1/8/2026, 7:07:01.684 AM","10","3.0","1.38.0",""
"1/8/2026, 5:41:15.987 AM","10","3.0","1.38.0",""
"1/8/2026, 12:00:17.703 AM","3","0.0","1.38.0","Make it look and work like Azure Data studio. "
"1/7/2026, 6:11:47.572 PM","6","2.0","1.38.0","It's missing some tools that exists in SSMS that are useful, like cerate scripts for CRUD in tables, execution of SPs and Functions. There's no way to see or manage Jobs, and the mpst critical: there's no reliable way to cancel or drop a connection when a script stucks."
"1/7/2026, 2:45:20.788 PM","10","3.0","1.38.0",""
"1/7/2026, 2:25:06.529 PM","7","2.0","1.38.0","It is hard to rename connection. I am using connection to Fabric Warehouse and there are long text before it gets to name of <REDACTED: user-file-path> And in dropdown list its not even visible."
"1/7/2026, 1:25:46.194 PM","7","2.0","1.38.0","I liked the handling of query results better in Azure Data Studio, e g keeping the query result on the same tab as the query, the possibilities of exporting etc"
"1/7/2026, 1:02:52.705 PM","8","2.0","1.38.0",""
"1/7/2026, 12:36:48.54 PM","10","3.0","1.38.0",""
"1/7/2026, 12:23:33.791 PM","5","2.0","1.38.0","remember last saved folder output was saved in"
"1/7/2026, 9:52:52.387 AM","6","2.0","1.38.0","This extension is replacing Azure Data Studio, but there is some highly useful functionality that is not avaialble. For example, in Azure I can update existing tables (modify their columns, and so on) without deleting the data or dropping the table and recreating it, whereas VS Code can only write a new create script, it can't automatically modify the existing table.   Also, when changing projects in the Explorer, all of my database queries disappear so I have to reopen databases and scripts and so on. This behaviour makes sense for a software development project, but for databases it would be helpful if it remembered where I left off, which would happen if I was using a separate program for data queries than software development. "
"1/7/2026, 9:12:28.679 AM","4","1.0","1.38.0","add import data from CSV functionality, like it is in SSMS"
"1/7/2026, 8:19:05.279 AM","7","2.0","1.38.0","Connecting to databases seems super slow at times - when they are remote. This is even when network checks indicate no issues.  Often, the query results come back blank and you need to switch tabs to get the UI to refresh.  There isn't support for bacpac operations although I think that may have been resolved recently, I need to check. This last one is a dealbreaker, I've had to go back to the Azure Data Tools app just to do bacpac restores."
"1/7/2026, 1:23:55.444 AM","10","3.0","1.38.0","<REDACTED: secret>"
"1/6/2026, 11:37:23.129 PM","10","3.0","1.38.0",""
"1/6/2026, 11:19:07.779 PM","8","2.0","1.38.0","Often hard to shut down a long query. Hitting Shift+F5, which is supposed to cancel queries, often doesn't, so that the only way to cancel a problem query is quit out of VS Code entiirely. "
"1/6/2026, 7:40:48.786 PM","10","3.0","1.38.0",""
"1/6/2026, 5:01:36.912 PM","6","2.0","1.38.0",""
"1/6/2026, 5:00:18.919 PM","2","0.0","1.38.0","It's much, much clunkier than the dedicated interface is in ADS. The SQL & connection ribbon is tossed off to the side and the results output is harder to read and inflexible. The extension stalls while connecting, which causes buttons to disappear and reappear while changing databases. The extension only appears when the file language is set to SQL, which means creating a new file as a scratch pad for on-the-fly queries is much clunkier than it is in ADS."
"1/6/2026, 4:10:43.51 PM","6","2.0","1.38.0","It would be nice to be able to profile a database like azure data studio did"
"1/6/2026, 3:53:01.192 PM","9","2.0","1.38.0","I miss the ability to use jupyter workbooks that I had in AzureDataStudio.  Also if I have a postgres plugin installed, both that and this extension show an execute play button with no distinction between the two of them when a sql script is installed and sometimes I pick the wrong one which is annoying."
"1/6/2026, 3:34:53.934 PM","10","3.0","1.38.0",""
"1/6/2026, 2:22:48.742 PM","3","1.0","1.38.0","After awhile the connection seems to get stuck and it thinks i am connected but it's not and it just sits there. I have to restart vs code to be able to do anything"
"1/6/2026, 9:28:48.101 AM","8","2.0","1.38.0",""
"1/6/2026, 9:07:09.855 AM","7","2.0","1.38.0",""
"1/6/2026, 9:01:56.433 AM","3","1.0","1.38.0","Things just stop working every 20 minutes leading to a reload. Editing a few sprocs and then the object explorer stops loading"
"1/6/2026, 5:37:23.461 AM","9","2.0","1.38.0","To copy rows with the header from resultset will be nice. "
"1/5/2026, 8:30:11.633 PM","7","2.0","1.38.0","Do not clear my expanded SQL Server connections when <REDACTED: user-file-path> to a server. It's incredibly frustrating to have to navigate the SQL instances tree every time I create a new connection in a new tab."
"1/5/2026, 5:23:40.38 PM","8","2.0","1.38.0",""
"1/5/2026, 4:37:54.643 PM","10","3.0","1.38.0",""
"1/5/2026, 4:34:11.043 PM","5","1.0","1.38.0","copy paste results doesn't work correctly on my mac. <REDACTED: user-file-path> queries does not always work. results screen disappears when moving to another <REDACTED: user-file-path> "
"1/5/2026, 4:33:11.925 PM","5","2.0","1.38.0","Make it more intuitive with the settings. Also, I really don't like when the program highlights something in my script and assumes I want to replace it with something new so the script gets overwritten. "
"1/5/2026, 3:47:57.446 PM","4","1.0","1.38.0","improve connection percentages, It fails often"
"1/5/2026, 2:06:10.069 PM","10","3.0","1.38.0","It would be nice to have a ""Create"" right-click feature for Stored Procs, Views, Schemas, etc."
"1/5/2026, 1:25:09.967 PM","9","3.0","1.38.0","only profiler missing"
"1/5/2026, 10:33:32.749 AM","5","1.0","1.38.0","Killing Azure Data Studio in favour of using this extension with vanilla-VS Code was a terrible decision for usability. I understand the other forces that would have led to the decision, but interaction with SQL Servers and SQL programming is fundamentally quite different to other kinds of usage of VS Code. SSMS has gotten markedly better with v21 and especially v22, but I still much prefer the VS Code / electron style interface when I'm doing more SQL code-heavy work over server administration. (Like churning out loads of exploratory ad-hoc analytic SQL queries.)  When I am launching VS Code with a SQL-centric task in mind, I want the UI to be heavily biased towards SQL-centric interpretations of what I'm trying to do. Just like how ADS used to work, and how SSMS does work.  Simple examples: if I've connected to a server in the object explorer, and do Ctrl+N, I want that new tab to immediately pick up my SQL connection and assume I am about to write some SQL. I don't want to have to connect in each tab manually, and to set the language to T-SQL manually. If I've connected to 2+ servers already in the object explorer and do Ctrl+N, I either want a predicable decision about which to connect to automatically, or a focused UX that lets me choose which of the active connections this tab should use - but again, minimal interaction to achieve the result. If there's already a tab in focus that has a SQL connection and using SQL language mode, and I do Ctrl+N from there, the new tab should definitely inherit the settings from the existing tab.   I know there are right-click options from the object explorer but I don't always want to use my mouse, nor should I have to.   This Ctrl+N behaviour isn't the only thing that frustrates me about using VS Code + MSSQL extension, but it's the easiest one to think of. There needs to be a holistic review of the UX specialisations that ADS had, and that SSMS has, and that needs to be implemented thoroughly here too.   Oh and also, it's bl**dy iritating that restarting extensions (which VS Code prompts me to do seemingly every day, a pain point of its own, broader than just this extension) kills all active SQL connections etc. There needs to be some kind of guard against that - an ""are you sure"" dialog if there's anything active in the MSSSQL extension, or have that extension just not restart this way. "
"1/5/2026, 9:58:55.748 AM","9","2.0","1.38.0","SQL agent interface to view jobs would be a good addition"
"1/5/2026, 8:49:35.886 AM","5","2.0","1.38.0",""
"1/5/2026, 8:18:29.16 AM","7","2.0","1.38.0","I noticed a lot of bugs concerning the query plan. Sometimes I can't ""enable actual plan"", also sometimes the connection becomes stale, it doesn't respond to requests and I have to reconnect. Other times a query just hangs doing nothing, requiring a restart of vscode.  All of these are sporadic so I can't provide proper reproduction steps unfortunately. Despite these issues I really like writing queries in VsCode, especially because I can use VsCodeVim. The Copilot autocomplete can be helpful as well, even though I really hate AI."
"1/5/2026, 6:11:44.456 AM","10","3.0","1.38.0","Give me more options to change UI, format, etc"
"1/5/2026, 2:22:11.811 AM","7","2.0","1.38.0","Would love a clearer indicator of which SQL language is being <REDACTED: user-file-path> in for when I've been given code from others I can troubleshoot easier."
"1/4/2026, 11:42:11.455 PM","8","2.0","1.38.0",""
"1/4/2026, 8:59:01.398 PM","8","2.0","1.38.0",""
"1/4/2026, 5:08:47.067 PM","10","3.0","1.38.0",""
"1/4/2026, 1:27:18.246 PM","8","3.0","1.38.0","Allow for split query results windows like Azure Data Studio or SSMS."
"1/4/2026, 10:53:50.938 AM","7","2.0","1.38.0","DataStudio had data editing capabilities"
"1/4/2026, 8:05:38.913 AM","8","3.0","1.38.0",""
"1/2/2026, 12:40:41.362 PM","9","3.0","1.38.0","The ""Compare Schema"" option seems to have many bugs, but this page is very important for helping to keep our code repo up to date.  The overall process is slow with no progress bar, and sometimes is failed but continues to spin with no indication.  Also using the check boxes on change objects causes the page to freeze.  Changing options for selected object types also doesnt persist so updating them everytime can be a pain."
"12/31/2025, 9:42:18.73 PM","10","3.0","1.38.0",""
"12/31/2025, 8:36:22.158 PM","6","2.0","1.38.0","Miss the seperate tool.  Functionality becomes overly complicated in the Code"
"12/31/2025, 7:09:53.682 PM","10","3.0","1.38.0",""
"12/31/2025, 2:43:00.719 PM","8","2.0","1.38.0","It would be awsome if mssql can totally replace SSMS"
"12/31/2025, 2:18:54.583 PM","10","3.0","1.38.0",""
"12/31/2025, 2:03:10.362 PM","7","2.0","1.38.0","Integracion con copilot y consultar directamente a la base de datos, tambien editar inline"
"12/31/2025, 8:29:05.993 AM","6","2.0","1.38.0","Please fix the the ""copy with headers"" option when copying resultsets. I often copy and paste into excel for further analysis and I find that the ordering of the columns breaks when copying with headers directly from the results (for larger datasets). It can be quite inconvenient to have to use the ""export to excel"" option and save the file, especially when doing analysis on a lot of different items"
"12/31/2025, 7:24:42.251 AM","7","2.0","1.38.0","Thanks"
"12/31/2025, 5:09:21.534 AM","8","2.0","1.38.0",""
"12/31/2025, 3:30:28.574 AM","7","2.0","1.38.0","Switching between diffirent connections and database can take a long time and hanging"
"12/31/2025, 3:09:39.415 AM","4","2.0","1.38.0",""
"12/31/2025, 1:26:19.195 AM","10","3.0","1.38.0",""
"12/30/2025, 8:36:30.015 PM","1","0.0","1.38.0","feels clunky, heavy and is very slow especially when connecting to azure resources"
"12/30/2025, 5:11:11.651 PM","9","2.0","1.38.0","We're switching to this at my agency with Azure Data Studio's sunsetting. If you had more functionality like that software, it would be helpful."
"12/30/2025, 3:16:48.146 PM","10","3.0","1.38.0",""
"12/30/2025, 1:28:01.232 PM","9","2.0","1.38.0",""
"12/30/2025, 11:30:49.68 AM","10","3.0","1.38.0","Muito top"
"12/30/2025, 1:05:12.825 AM","8","2.0","1.38.0",""
"12/29/2025, 9:47:22.176 PM","7","2.0","1.38.0",""
"12/29/2025, 8:13:38.681 PM","7","2.0","1.38.0","It's very slow"
"12/29/2025, 5:50:48.38 PM","10","3.0","1.38.0",""
"12/29/2025, 5:06:34.712 PM","5","1.0","1.38.0","I don't know if the issue is with MSSQL or Oracle, but having these two extensions as not compatible is not going to work. Since both Oracle SQL Developer and Azure Data Studio migrating to VS Code, we need to be able to have both extensions working at the same time."
"12/29/2025, 4:24:57.847 PM","6","1.0","1.38.0","Connection to sql databases created in microsoft Azure , cause it requires me to sigin to azure every time , takes too much time and cant add firewall from vscode always gives error adding firewall so i have to go to azure to manually add my ip , thats it. the extension works good enough for local host databases"
"12/29/2025, 3:18:34.989 PM","7","1.0","1.38.0","more like SSMS!"
"12/29/2025, 3:07:36.544 PM","5","2.0","1.38.0","Fix https:/<REDACTED: user-file-path>"
"12/29/2025, 2:08:31.799 PM","9","2.0","1.38.0","Make the intellisense load a bit faster if possible"
"12/29/2025, 1:29:09.013 PM","9","2.0","1.38.0",""
"12/29/2025, 11:13:00.903 AM","5","2.0","1.38.0","getting errors when rendered the table data"
"12/29/2025, 9:50:36.349 AM","10","3.0","1.38.0","<REDACTED: user-file-path>"
"12/29/2025, 8:23:34.92 AM","8","2.0","1.38.0","Improve stability when the connection are not ""perfect"" (a lot of times happens that the extension just locks on a query and keep going until I refresh the entire editor), improve <REDACTED: user-file-path> procedure content access the majority of the time the right click on the <REDACTED: user-file-path> procedure doesn't work properly or it will start an infinite loading. I would like more stability for this functionality but also a search feature (like azure data studio) for stored <REDACTED: user-file-path>, tables database elements ecc"
